member_id,join_date,membership_tier,home_club,age,gender,monthly_fee,churn_date,total_checkins,avg_app_login_minutes,trainer_sessions,unique_clubs,unique_classes,total_sales,avg_profit_margin,is_churned,tier_code
M001634,2023-06-23,Senior,NYC_Uptown,67,M,44.99,,12,27.5,2,8,4,83.77,0.33,0,2
M001635,2024-04-12,Basic,Bronx_Fitness,45,F,49.99,2025-02-14,11,61.18181818181818,0,7,3,109.55,0.36,1,0
M001636,2023-10-03,Premium,Manhattan_Premium,43,Other,79.99,,14,36.92857142857143,0,8,4,150.4,0.35333333333333333,0,1
M001637,2023-10-28,VIP,Upper_East_Side,42,M,129.99,,10,33.7,0,9,3,2.16,0.21,0,4
M001638,2024-12-14,Student,Manhattan_Premium,35,Other,39.99,,21,22.428571428571427,2,12,5,86.05,0.31666666666666665,0,3
M001639,2024-08-16,VIP,Financial_District,64,M,129.99,,23,49.04347826086956,1,13,5,112.11000000000001,0.3625,0,4
M001640,2023-12-20,Premium,NYC_Downtown,61,M,79.99,,11,24.09090909090909,0,10,3,129.9,0.3625,0,1
M001641,2024-10-10,Student,Harlem_Strong,48,Other,39.99,,11,39.63636363636363,0,7,3,86.47999999999999,0.37,0,3
M001642,2023-10-31,Senior,Queens_Central,26,Other,44.99,,16,37.5,0,9,4,119.6,0.36750000000000005,0,2
M001643,2023-03-21,Senior,Upper_East_Side,38,F,44.99,,13,35.46153846153846,0,7,2,104.69,0.3566666666666667,0,2
M001644,2023-07-02,Student,Harlem_Strong,70,F,39.99,,16,24.0625,0,10,4,114.81,0.3325,0,3
M001645,2024-01-23,Basic,Queens_Central,30,Other,49.99,2025-09-24,13,15.076923076923077,2,10,2,258.53,0.346,1,0
M001646,2023-10-21,VIP,Midtown_Elite,45,Other,129.99,,12,17.416666666666668,0,8,2,76.1,0.445,0,4
M001647,2023-06-29,Student,Chinatown_Active,26,M,39.99,,8,25.5,0,4,3,229.16,0.37166666666666665,0,3
M001648,2023-09-18,Basic,Staten_Island,25,M,49.99,,12,41.166666666666664,1,9,4,209.31,0.3566666666666667,0,0
M001649,2024-08-29,Senior,Brooklyn_Heights,42,Other,44.99,,20,29.0,2,12,3,79.31,0.43,0,2
M001650,2023-01-29,Basic,Bronx_Fitness,36,M,49.99,2023-03-27,13,28.53846153846154,2,9,2,88.89,0.4,1,0
M001651,2023-05-28,Premium,Upper_East_Side,23,F,79.99,,19,18.157894736842106,0,11,4,93.34,0.25,0,1
M001652,2023-09-10,Student,Long_Island_City,42,F,39.99,2024-05-18,13,40.76923076923077,0,9,4,80.58,0.35333333333333333,1,3
M001653,2024-08-16,Senior,Long_Island_City,38,Other,44.99,,11,17.727272727272727,1,8,3,411.87,0.34500000000000003,0,2
M001654,2023-08-28,Basic,Bronx_Fitness,35,Other,49.99,,13,43.92307692307692,0,9,2,153.94,0.328,0,0
M001655,2023-04-09,Premium,NYC_Downtown,18,M,79.99,,10,22.5,0,7,2,0.0,0.0,0,1
M001656,2024-07-17,Student,Staten_Island,53,F,39.99,,8,65.0,0,7,2,30.5,0.355,0,3
M001657,2023-04-06,Student,Queens_Central,49,Other,39.99,,11,49.63636363636363,2,7,2,68.78,0.38666666666666666,0,3
M001658,2023-08-29,Student,Midtown_Elite,54,Other,39.99,,15,14.866666666666667,0,10,3,208.61,0.33799999999999997,0,3
M001659,2023-06-03,VIP,Astoria_Fit,42,M,129.99,2023-09-09,12,35.083333333333336,3,9,2,397.85999999999996,0.34375,1,4
M001660,2023-10-02,Student,Upper_East_Side,41,F,39.99,2025-05-24,21,24.428571428571427,0,11,6,186.99,0.27749999999999997,1,3
M001661,2024-06-12,Basic,Astoria_Fit,51,Other,49.99,,8,30.125,0,8,3,244.31,0.33199999999999996,0,0
M001662,2023-09-12,VIP,Williamsburg,25,Other,129.99,,8,21.5,0,7,3,174.21,0.3466666666666667,0,4
M001663,2024-11-23,VIP,Brooklyn_Heights,62,F,129.99,,13,38.23076923076923,0,8,4,134.81,0.3166666666666667,0,4
M001664,2023-03-25,Senior,Long_Island_City,40,F,44.99,,18,30.833333333333332,0,10,4,84.89,0.415,0,2
M001665,2024-12-08,Basic,NYC_Downtown,32,F,49.99,,21,41.666666666666664,2,10,3,387.87,0.3475,0,0
M001666,2024-01-29,Basic,Staten_Island,45,M,49.99,,14,48.857142857142854,1,8,1,43.29,0.21,0,0
M001667,2023-11-18,Student,Manhattan_Premium,62,M,39.99,,13,24.076923076923077,1,9,3,144.54999999999998,0.312,0,3
M001668,2024-01-09,Premium,Financial_District,28,Other,79.99,,10,36.8,1,7,1,0.0,0.0,0,1
M001669,2024-04-01,Basic,Brooklyn_Heights,67,F,49.99,,14,48.0,0,10,2,209.20999999999998,0.3116666666666667,0,0
M001670,2024-11-16,Senior,Chinatown_Active,31,F,44.99,,14,60.785714285714285,0,10,4,0.0,0.0,0,2
M001671,2023-09-30,VIP,Bronx_Fitness,43,M,129.99,,17,31.352941176470587,1,11,2,144.23000000000002,0.255,0,4
M001672,2023-01-18,Student,Manhattan_Premium,67,M,39.99,,11,28.636363636363637,0,7,3,136.26999999999998,0.29000000000000004,0,3
M001673,2024-12-09,Premium,Manhattan_Premium,41,Other,79.99,,12,31.0,0,8,4,131.14,0.37333333333333335,0,1
M001674,2024-08-22,Student,NYC_Downtown,43,Other,39.99,,10,18.8,0,7,2,152.96,0.3233333333333333,0,3
M001675,2023-11-26,VIP,Financial_District,20,Other,129.99,,10,36.7,0,7,3,0.0,0.0,0,4
M001676,2023-01-28,VIP,Long_Island_City,43,Other,129.99,,12,10.666666666666666,1,9,2,262.97,0.35,0,4
M001677,2024-08-30,VIP,NYC_Downtown,70,M,129.99,,17,25.176470588235293,1,11,2,89.64,0.26,0,4
M001678,2023-12-29,Basic,Astoria_Fit,31,M,49.99,,15,29.2,0,11,4,78.5,0.29000000000000004,0,0
M001679,2024-05-30,Basic,Williamsburg,35,Other,49.99,,14,25.214285714285715,0,9,2,91.77,0.3433333333333333,0,0
M001680,2024-10-16,Basic,NYC_Uptown,23,Other,49.99,2025-01-14,16,58.125,0,10,2,28.03,0.48,1,0
M001681,2023-06-18,Student,NYC_Downtown,62,F,39.99,,14,33.42857142857143,1,10,4,299.44,0.39,0,3
M001682,2024-08-05,Premium,Bronx_Fitness,60,M,79.99,,11,29.363636363636363,0,7,4,31.220000000000002,0.43,0,1
M001683,2024-01-26,VIP,Upper_East_Side,44,F,129.99,,6,38.666666666666664,1,4,1,52.379999999999995,0.275,0,4
M001684,2024-12-03,Student,Bronx_Fitness,26,M,39.99,,13,36.38461538461539,2,11,4,290.92,0.366,0,3
M001685,2024-06-25,Premium,Williamsburg,55,M,79.99,,16,33.4375,1,11,4,165.37,0.37166666666666665,0,1
M001686,2023-02-13,Premium,Brooklyn_Heights,32,M,79.99,2024-02-16,14,23.857142857142858,1,8,2,68.15,0.41000000000000003,1,1
M001687,2024-08-14,Premium,Queens_Central,58,Other,79.99,,12,30.333333333333332,0,11,4,117.25,0.39666666666666667,0,1
M001688,2023-11-01,Senior,NYC_Downtown,39,Other,44.99,,12,24.833333333333332,0,7,4,9.59,0.34,0,2
M001689,2023-08-18,Basic,Brooklyn_Heights,26,M,49.99,,22,33.31818181818182,1,12,2,5.59,0.23,0,0
M001690,2024-05-31,VIP,Harlem_Strong,43,M,129.99,,9,27.555555555555557,0,6,2,25.9,0.45,0,4
M001691,2024-02-13,VIP,Manhattan_Premium,27,Other,129.99,,13,32.30769230769231,0,8,3,154.62,0.43,0,4
M001692,2024-04-29,Premium,Astoria_Fit,22,M,79.99,,7,28.571428571428573,1,6,1,98.67,0.33,0,1
M001693,2024-09-21,Basic,Upper_East_Side,53,Other,49.99,,13,18.384615384615383,2,8,3,98.78,0.384,0,0
M001694,2023-05-15,VIP,NYC_Downtown,70,Other,129.99,,19,33.1578947368421,0,11,3,83.58,0.396,0,4
M001695,2024-11-22,Senior,Manhattan_Premium,59,Other,44.99,,11,54.45454545454545,1,6,3,69.72999999999999,0.26,0,2
M001696,2024-08-09,Senior,Midtown_Elite,57,F,44.99,,15,31.666666666666668,0,11,3,19.54,0.24,0,2
M001697,2024-07-17,Student,Bronx_Fitness,64,F,39.99,,18,42.05555555555556,2,9,3,99.63,0.2625,0,3
M001698,2024-01-10,Basic,Financial_District,21,F,49.99,,10,37.0,1,8,3,259.1,0.35,0,0
M001699,2023-09-30,Basic,NYC_Downtown,20,Other,49.99,,16,44.5,3,9,4,109.7,0.3983333333333334,0,0
M001700,2023-05-11,Basic,Bronx_Fitness,58,Other,49.99,,17,30.176470588235293,0,13,2,84.01,0.29,0,0
M001701,2024-04-28,VIP,Williamsburg,38,F,129.99,,21,39.666666666666664,1,13,4,210.26,0.33499999999999996,0,4
M001702,2023-12-22,Senior,Harlem_Strong,37,M,44.99,,10,40.0,0,9,3,97.61,0.3725,0,2
M001703,2024-06-16,Student,Staten_Island,30,M,39.99,2025-03-04,15,43.2,1,10,2,27.69,0.43,1,3
M001704,2024-08-27,Basic,Williamsburg,37,F,49.99,2026-01-08,15,35.733333333333334,1,8,3,28.58,0.21,1,0
M001705,2024-07-20,Senior,Midtown_Elite,22,M,44.99,,12,41.666666666666664,0,8,2,370.85,0.3671428571428571,0,2
M001706,2024-12-28,Senior,Harlem_Strong,25,M,44.99,,12,29.583333333333332,1,8,3,126.13,0.28,0,2
M001707,2023-11-16,VIP,Midtown_Elite,29,Other,129.99,,16,27.375,0,10,2,0.0,0.0,0,4
M001708,2023-12-08,Basic,Chinatown_Active,68,M,49.99,2025-03-16,12,36.5,0,8,5,77.0,0.3933333333333333,1,0
M001709,2023-06-29,Student,Brooklyn_Heights,60,F,39.99,,10,31.9,0,7,2,43.61,0.26,0,3
M001710,2024-04-26,Basic,Astoria_Fit,46,F,49.99,,9,15.222222222222221,2,8,3,140.3,0.358,0,0
M001711,2023-07-14,Premium,Manhattan_Premium,51,F,79.99,,10,56.1,0,6,2,195.07,0.396,0,1
M001712,2023-12-16,Senior,Brooklyn_Heights,21,Other,44.99,2025-01-24,7,45.714285714285715,0,5,3,0.0,0.0,1,2
M001713,2023-01-04,VIP,Harlem_Strong,54,Other,129.99,,17,27.705882352941178,0,11,5,143.39999999999998,0.365,0,4
M001714,2024-05-10,Basic,NYC_Downtown,31,Other,49.99,2025-02-26,19,47.31578947368421,2,9,3,300.46,0.352,1,0
M001715,2023-05-04,Basic,Midtown_Elite,21,M,49.99,,15,25.266666666666666,0,10,3,197.61,0.31666666666666665,0,0
M001716,2024-11-26,Premium,Manhattan_Premium,51,M,79.99,,20,28.55,0,10,4,236.81,0.365,0,1
M001717,2023-02-14,Student,Midtown_Elite,59,Other,39.99,,19,37.05263157894737,1,9,5,446.94,0.325,0,3
M001718,2024-01-08,Basic,NYC_Uptown,28,M,49.99,,10,35.9,0,7,2,206.63,0.404,0,0
M001719,2024-11-13,VIP,NYC_Uptown,47,M,129.99,,15,29.066666666666666,0,9,2,89.55,0.31666666666666665,0,4
M001720,2024-08-04,Premium,NYC_Uptown,61,Other,79.99,2025-02-04,8,50.625,0,7,2,31.29,0.45,1,1
M001721,2024-07-09,Senior,Upper_East_Side,32,Other,44.99,,15,57.733333333333334,0,8,3,206.53,0.39,0,2
M001722,2023-08-14,Premium,Brooklyn_Heights,33,M,79.99,,14,23.714285714285715,0,9,3,154.8,0.3625,0,1
M001723,2024-03-01,Basic,NYC_Uptown,20,Other,49.99,,22,46.77272727272727,2,12,5,169.36,0.36999999999999994,0,0
M001724,2023-03-29,Premium,Brooklyn_Heights,48,F,79.99,2023-06-05,5,36.6,0,5,2,76.86999999999999,0.26666666666666666,1,1
M001725,2023-04-08,Basic,Long_Island_City,36,F,49.99,,13,39.30769230769231,0,9,3,199.14999999999998,0.316,0,0
M001726,2024-08-04,Senior,Staten_Island,34,F,44.99,,17,34.0,1,12,3,63.28,0.315,0,2
M001727,2023-01-12,VIP,Harlem_Strong,57,Other,129.99,,16,21.125,0,7,1,3.42,0.35,0,4
M001728,2024-11-04,VIP,NYC_Uptown,23,F,129.99,,16,29.625,0,11,3,68.87,0.45,0,4
M001729,2024-11-27,Student,Williamsburg,24,F,39.99,,13,34.46153846153846,1,8,1,247.96,0.3066666666666667,0,3
M001730,2023-12-11,Basic,NYC_Downtown,25,Other,49.99,,16,40.625,1,9,3,84.23,0.36000000000000004,0,0
M001731,2024-05-16,Basic,Bronx_Fitness,47,Other,49.99,,13,9.384615384615385,0,9,2,83.01,0.375,0,0
M001732,2024-09-23,Premium,Queens_Central,46,F,79.99,,11,38.72727272727273,0,10,3,8.78,0.36,0,1
M001733,2024-04-27,Student,Queens_Central,50,M,39.99,,19,28.473684210526315,1,12,4,146.18,0.34750000000000003,0,3
M001734,2023-05-27,Basic,Astoria_Fit,41,F,49.99,,16,39.3125,1,13,6,19.52,0.43,0,0
M001735,2024-07-12,Senior,Long_Island_City,20,F,44.99,,18,35.55555555555556,2,11,5,175.38,0.364,0,2
M001736,2024-05-27,VIP,NYC_Uptown,68,F,129.99,2025-03-27,17,26.11764705882353,0,12,4,114.83,0.38000000000000006,1,4
M001737,2024-10-30,Student,NYC_Downtown,67,Other,39.99,,13,29.76923076923077,1,8,3,0.0,0.0,0,3
M001738,2024-09-15,Senior,Brooklyn_Heights,61,F,44.99,,16,46.375,0,13,5,154.57999999999998,0.37999999999999995,0,2
M001739,2023-01-28,Senior,Staten_Island,58,M,44.99,,18,44.111111111111114,0,10,5,63.809999999999995,0.364,0,2
M001740,2024-03-18,Premium,Williamsburg,23,M,79.99,,18,29.77777777777778,0,13,3,74.27000000000001,0.345,0,1
M001741,2023-08-27,Premium,Financial_District,32,M,79.99,,14,37.642857142857146,0,9,3,128.75,0.295,0,1
M001742,2024-05-14,VIP,Upper_East_Side,69,Other,129.99,,9,0.3333333333333333,0,7,4,208.79000000000002,0.378,0,4
M001743,2024-12-26,Senior,Upper_East_Side,64,F,44.99,2026-08-01,9,38.333333333333336,0,8,4,78.76,0.4,1,2
M001744,2023-03-01,Premium,Astoria_Fit,23,M,79.99,,9,31.444444444444443,0,7,2,109.26,0.31,0,1
M001745,2024-08-20,Basic,Upper_East_Side,30,M,49.99,,17,44.35294117647059,2,10,4,157.22,0.3275,0,0
M001746,2023-05-17,VIP,Upper_East_Side,49,Other,129.99,,12,28.5,0,7,1,233.6,0.29000000000000004,0,4
M001747,2024-05-02,Premium,Upper_East_Side,28,F,79.99,,9,42.111111111111114,0,7,3,12.629999999999999,0.315,0,1
M001748,2023-04-16,Senior,Manhattan_Premium,18,M,44.99,,17,33.470588235294116,0,10,3,179.26,0.25333333333333335,0,2
M001749,2023-01-04,Premium,Staten_Island,19,Other,79.99,,18,27.61111111111111,1,11,5,227.34,0.32199999999999995,0,1
M001750,2023-01-25,Student,NYC_Downtown,30,F,39.99,,17,51.0,0,10,2,76.59,0.355,0,3
M001751,2024-05-31,Student,Chinatown_Active,30,Other,39.99,2025-03-04,13,58.38461538461539,0,9,3,104.07000000000001,0.3333333333333333,1,3
M001752,2023-12-01,Premium,Brooklyn_Heights,60,F,79.99,,9,33.77777777777778,0,7,3,128.05,0.3975,0,1
M001753,2024-08-25,Senior,Astoria_Fit,37,F,44.99,,16,39.6875,1,10,4,186.78,0.32,0,2
M001754,2023-10-26,Premium,Staten_Island,55,F,79.99,2024-06-15,13,49.46153846153846,0,9,2,182.88,0.345,1,1
M001755,2024-09-20,Basic,Astoria_Fit,20,F,49.99,,16,31.75,2,9,4,134.07999999999998,0.2975,0,0
M001756,2024-09-07,VIP,Upper_East_Side,42,F,129.99,,18,16.72222222222222,0,11,5,235.76999999999998,0.4183333333333333,0,4
M001757,2023-03-19,Senior,Bronx_Fitness,69,Other,44.99,,8,46.75,2,7,1,164.87,0.352,0,2
M001758,2024-08-06,Basic,Williamsburg,22,Other,49.99,,15,40.266666666666666,1,10,4,27.360000000000003,0.2,0,0
M001759,2023-11-11,VIP,Chinatown_Active,46,F,129.99,,16,7.5625,0,11,3,113.02,0.2975,0,4
M001760,2024-05-10,VIP,NYC_Uptown,57,Other,129.99,,17,29.764705882352942,0,9,3,303.2,0.404,0,4
M001761,2024-01-03,Premium,Brooklyn_Heights,45,Other,79.99,,15,31.666666666666668,1,10,5,214.22,0.352,0,1
M001762,2023-12-27,Senior,Bronx_Fitness,40,M,44.99,,15,35.2,2,11,4,85.03,0.33999999999999997,0,2
M001763,2023-03-29,Senior,Bronx_Fitness,51,F,44.99,,12,28.833333333333332,1,8,2,182.94,0.37,0,2
M001764,2024-07-05,Student,Manhattan_Premium,20,F,39.99,,19,34.78947368421053,2,9,4,19.78,0.33666666666666667,0,3
M001765,2023-09-27,Senior,Chinatown_Active,40,Other,44.99,2025-02-20,12,32.666666666666664,0,9,3,3.18,0.39,1,2
M001766,2023-01-21,Premium,Harlem_Strong,29,Other,79.99,,22,31.545454545454547,2,11,3,91.50999999999999,0.32499999999999996,0,1
M001767,2023-02-22,Senior,Midtown_Elite,49,M,44.99,,15,50.6,0,10,3,198.12,0.3116666666666667,0,2
M001768,2024-01-11,Basic,NYC_Uptown,24,F,49.99,,14,25.428571428571427,1,9,2,179.26,0.33499999999999996,0,0
M001769,2023-07-27,Student,Upper_East_Side,53,Other,39.99,2024-12-17,20,36.75,1,13,7,65.14999999999999,0.39999999999999997,1,3
M001770,2024-01-30,Premium,Midtown_Elite,47,Other,79.99,,9,58.666666666666664,0,8,2,2.67,0.38,0,1
M001771,2024-12-04,Student,Financial_District,52,F,39.99,,8,6.25,1,5,4,0.0,0.0,0,3
M001772,2024-02-15,Student,Bronx_Fitness,27,F,39.99,2024-05-20,11,55.27272727272727,0,8,5,178.66,0.3025,1,3
M001773,2024-04-20,Student,Astoria_Fit,21,F,39.99,,13,47.38461538461539,1,8,5,125.67,0.3833333333333333,0,3
M001774,2024-10-05,Senior,Financial_District,19,Other,44.99,,18,36.05555555555556,3,11,5,72.25999999999999,0.33,0,2
M001775,2023-02-10,VIP,NYC_Downtown,60,F,129.99,2023-11-14,10,30.7,0,6,2,44.81,0.28500000000000003,1,4
M001776,2023-04-07,VIP,Queens_Central,44,Other,129.99,,12,29.916666666666668,1,9,5,2.45,0.2,0,4
M001777,2023-10-26,Senior,Williamsburg,46,F,44.99,2025-04-23,11,21.181818181818183,2,9,3,224.20000000000002,0.3575,1,2
M001778,2023-04-17,Basic,NYC_Downtown,67,Other,49.99,2024-06-30,15,48.46666666666667,0,11,2,21.47,0.46,1,0
M001779,2023-01-16,Premium,Midtown_Elite,26,F,79.99,,15,40.266666666666666,0,11,3,0.0,0.0,0,1
M001780,2024-05-27,Basic,Manhattan_Premium,51,F,49.99,,17,42.11764705882353,0,11,2,0.0,0.0,0,0
M001781,2023-03-12,Basic,Financial_District,56,M,49.99,,15,51.6,0,11,4,91.6,0.305,0,0
M001782,2023-04-01,Senior,Financial_District,52,M,44.99,2023-05-05,11,26.90909090909091,0,9,1,49.13,0.37,1,2
M001783,2023-05-06,Student,Financial_District,19,F,39.99,,11,37.18181818181818,0,8,5,166.92000000000002,0.27,0,3
M001784,2024-11-07,Premium,NYC_Downtown,48,Other,79.99,,14,39.07142857142857,0,8,2,101.88,0.33,0,1
M001785,2023-01-09,VIP,Chinatown_Active,34,Other,129.99,,15,32.46666666666667,0,9,4,218.19,0.335,0,4
M001786,2024-02-27,Student,Williamsburg,41,M,39.99,,15,26.8,1,9,4,132.31,0.31666666666666665,0,3
M001787,2023-07-02,VIP,NYC_Downtown,70,F,129.99,,13,34.15384615384615,0,8,1,144.93,0.3833333333333333,0,4
M001788,2024-08-12,VIP,Astoria_Fit,26,Other,129.99,,21,35.476190476190474,0,13,4,117.62,0.25666666666666665,0,4
M001789,2024-06-23,Premium,Harlem_Strong,19,Other,79.99,,11,27.727272727272727,0,8,1,130.63,0.3,0,1
M001790,2023-04-12,Basic,Financial_District,40,M,49.99,,11,28.454545454545453,2,9,2,105.43,0.3,0,0
M001791,2023-11-22,Student,NYC_Uptown,27,F,39.99,,20,29.6,1,12,5,117.12,0.302,0,3
M001792,2024-08-18,Basic,Brooklyn_Heights,28,Other,49.99,,14,58.92857142857143,0,8,3,43.14,0.3833333333333333,0,0
M001793,2023-04-23,VIP,Harlem_Strong,65,M,129.99,,14,17.642857142857142,1,10,5,119.39,0.3575,0,4
M001794,2023-06-13,Premium,Financial_District,61,F,79.99,2024-05-12,12,41.0,1,9,3,106.41,0.27666666666666667,1,1
M001795,2024-12-23,Basic,Staten_Island,58,Other,49.99,,15,55.333333333333336,0,11,2,66.27,0.235,0,0
M001796,2023-11-17,Senior,Chinatown_Active,36,M,44.99,2024-10-13,19,36.94736842105263,0,9,4,70.22,0.3775,1,2
M001797,2024-08-03,Premium,NYC_Uptown,69,M,79.99,,11,45.45454545454545,0,5,1,14.629999999999999,0.255,0,1
M001798,2024-06-09,Student,Financial_District,67,M,39.99,,17,41.88235294117647,3,8,4,117.94,0.4075,0,3
M001799,2024-11-14,Basic,Queens_Central,55,F,49.99,,17,27.88235294117647,1,11,5,61.64,0.2,0,0
M001800,2023-09-11,Basic,Queens_Central,57,M,49.99,2023-10-12,8,23.375,0,6,3,24.5,0.48,1,0
M001801,2023-04-06,Senior,NYC_Uptown,50,F,44.99,,11,32.45454545454545,0,8,1,250.58999999999997,0.38,0,2
M001802,2023-10-29,Student,Chinatown_Active,67,M,39.99,,11,28.454545454545453,0,8,3,50.760000000000005,0.34500000000000003,0,3
M001803,2024-08-26,VIP,Midtown_Elite,62,F,129.99,,10,36.4,0,6,1,204.7,0.3125,0,4
M001804,2024-02-16,Premium,Harlem_Strong,38,F,79.99,,17,43.294117647058826,0,10,4,163.15,0.384,0,1
M001805,2024-04-17,VIP,Harlem_Strong,68,F,129.99,2024-12-07,13,46.30769230769231,0,9,2,158.51,0.3525,1,4
M001806,2024-05-13,Senior,Brooklyn_Heights,70,F,44.99,,16,37.0,0,13,3,162.79000000000002,0.2833333333333334,0,2
M001807,2023-06-14,Premium,Staten_Island,50,Other,79.99,2024-02-15,13,61.23076923076923,0,7,5,234.58,0.37,1,1
M001808,2023-06-01,Student,Williamsburg,56,F,39.99,,15,24.8,0,12,4,184.42000000000002,0.372,0,3
M001809,2024-09-20,Basic,Chinatown_Active,50,Other,49.99,,14,31.0,0,9,1,155.20999999999998,0.38666666666666666,0,0
M001810,2023-11-18,Basic,Manhattan_Premium,32,M,49.99,,10,54.3,1,10,3,91.64,0.3566666666666667,0,0
M001811,2023-01-05,Premium,Staten_Island,50,Other,79.99,,11,22.0,2,9,3,215.99,0.372,0,1
M001812,2023-12-22,Basic,Midtown_Elite,27,F,49.99,,13,29.846153846153847,0,8,2,135.07,0.3575,0,0
M001813,2023-06-30,Premium,Astoria_Fit,44,M,79.99,,15,31.133333333333333,1,10,6,150.18,0.26666666666666666,0,1
M001814,2023-09-21,Senior,Chinatown_Active,30,M,44.99,,18,39.5,2,10,4,122.85,0.37,0,2
M001815,2024-03-14,Basic,Williamsburg,58,M,49.99,,17,30.88235294117647,0,9,7,213.7,0.295,0,0
M001816,2024-02-16,Premium,Manhattan_Premium,66,Other,79.99,,13,49.38461538461539,0,9,4,151.09,0.32,0,1
M001817,2024-08-17,Basic,Staten_Island,69,Other,49.99,,14,35.785714285714285,1,9,3,105.98,0.37333333333333335,0,0
M001818,2023-05-17,Premium,Harlem_Strong,45,Other,79.99,,23,32.82608695652174,1,11,5,179.97,0.376,0,1
M001819,2024-04-10,VIP,Bronx_Fitness,65,M,129.99,,10,18.0,0,6,3,184.53,0.27999999999999997,0,4
M001820,2023-03-10,Premium,Staten_Island,48,F,79.99,,10,52.8,1,7,4,160.82999999999998,0.4275,0,1
M001821,2024-11-07,Student,Astoria_Fit,50,Other,39.99,,16,51.75,0,9,5,96.31,0.3,0,3
M001822,2024-11-25,Senior,Manhattan_Premium,55,M,44.99,2026-05-31,12,29.916666666666668,1,10,2,92.97,0.355,1,2
M001823,2024-10-26,Basic,Manhattan_Premium,53,F,49.99,,10,43.4,0,6,3,131.26,0.35250000000000004,0,0
M001824,2023-05-13,Premium,Chinatown_Active,40,M,79.99,,18,36.388888888888886,1,8,4,77.66,0.29000000000000004,0,1
M001825,2023-08-28,Basic,Williamsburg,33,M,49.99,,22,54.22727272727273,0,13,6,129.07,0.355,0,0
M001826,2023-05-26,Senior,Chinatown_Active,67,M,44.99,,11,54.09090909090909,1,8,4,105.09,0.315,0,2
M001827,2023-12-04,VIP,Brooklyn_Heights,59,Other,129.99,,20,29.75,1,13,5,142.44,0.41,0,4
M001828,2023-06-10,VIP,NYC_Downtown,55,F,129.99,2024-02-10,13,7.461538461538462,1,8,3,73.47,0.34,1,4
M001829,2023-08-04,Basic,Upper_East_Side,69,F,49.99,,10,30.7,0,9,1,203.68,0.35000000000000003,0,0
M001830,2023-01-26,Senior,Queens_Central,43,F,44.99,,11,28.90909090909091,2,8,3,110.67,0.42500000000000004,0,2
M001831,2024-03-20,VIP,NYC_Uptown,66,F,129.99,,13,26.615384615384617,0,9,4,132.74,0.3233333333333333,0,4
M001832,2023-10-19,Basic,Manhattan_Premium,60,F,49.99,,14,34.92857142857143,1,9,1,72.06,0.3,0,0
M001833,2024-01-28,Senior,Harlem_Strong,32,Other,44.99,,12,47.666666666666664,0,9,3,33.22,0.335,0,2
M001834,2024-04-03,Premium,Midtown_Elite,65,Other,79.99,2026-01-13,13,23.846153846153847,0,7,5,145.22,0.32666666666666666,1,1
M001835,2023-02-22,Student,Queens_Central,51,Other,39.99,,13,17.923076923076923,2,8,6,245.33,0.37,0,3
M001836,2024-10-05,VIP,Manhattan_Premium,21,Other,129.99,2025-02-07,12,12.5,0,7,2,153.78,0.40249999999999997,1,4
M001837,2023-07-20,Student,Brooklyn_Heights,65,M,39.99,,18,37.666666666666664,1,12,4,229.89,0.31,0,3
M001838,2024-09-09,Student,Queens_Central,63,Other,39.99,,10,21.2,0,8,3,153.56,0.335,0,3
M001839,2023-02-11,Student,Staten_Island,66,M,39.99,,11,50.63636363636363,1,10,3,44.95,0.22,0,3
M001840,2024-02-03,Premium,NYC_Uptown,19,Other,79.99,,17,46.470588235294116,0,10,2,14.4,0.3933333333333333,0,1
M001841,2024-04-29,Basic,Staten_Island,40,F,49.99,,6,30.166666666666668,0,4,1,182.15,0.378,0,0
M001842,2023-05-18,Senior,Brooklyn_Heights,32,F,44.99,,12,33.583333333333336,1,9,4,57.86,0.355,0,2
M001843,2024-10-26,Premium,Astoria_Fit,36,Other,79.99,,12,42.583333333333336,1,7,5,265.78,0.346,0,1
M001844,2023-02-25,Premium,Williamsburg,21,F,79.99,2024-01-28,13,47.84615384615385,1,12,3,252.52,0.3757142857142857,1,1
M001845,2023-10-21,VIP,Upper_East_Side,68,Other,129.99,,13,19.0,1,7,2,47.96,0.33499999999999996,0,4
M001846,2024-07-27,Basic,Upper_East_Side,58,Other,49.99,,17,43.76470588235294,0,9,4,36.13,0.35,0,0
M001847,2024-04-19,Basic,Midtown_Elite,38,M,49.99,,13,43.92307692307692,1,10,1,131.11,0.39166666666666666,0,0
M001848,2024-11-05,VIP,NYC_Uptown,34,M,129.99,,13,42.53846153846154,0,8,2,109.46,0.355,0,4
M001849,2023-06-20,VIP,Harlem_Strong,35,F,129.99,2024-11-03,8,41.625,0,8,2,64.36,0.3233333333333333,1,4
M001850,2024-11-02,VIP,NYC_Downtown,25,Other,129.99,,12,42.916666666666664,0,8,2,222.21,0.394,0,4
M001851,2024-09-13,Student,Williamsburg,48,F,39.99,,13,17.692307692307693,2,9,6,174.97,0.376,0,3
M001852,2024-12-24,Senior,NYC_Downtown,28,Other,44.99,,20,35.35,3,13,2,0.0,0.0,0,2
M001853,2023-06-11,Basic,Financial_District,23,Other,49.99,2023-10-26,18,30.27777777777778,0,11,3,206.91,0.31399999999999995,1,0
